TiempoTotal,TimepError,ErrorX,Zero,ErrorY,Error,P,I,D,lr,fb,ud,yaw
299075400137455.4,15.65283203125,18,0,15,33,0.1,0.5,0,0,0,0,4
300727750425716.75,0.0,19,0,13,32,0.1,0.5,0,0,0,0,2
302380100714087.44,0.0,20,0,12,32,0.1,0.5,0,0,0,0,3
304032451002567.44,0.0,21,0,11,32,0.1,0.5,0,0,0,0,3
305684801291172.44,0.0,23,0,13,36,0.1,0.5,0,0,0,0,5
307337151579886.75,0.0,24,0,13,37,0.1,0.5,0,0,0,0,4
308989501868726.06,0.0,23,0,13,36,0.1,0.5,0,0,0,0,3
310641852157674.75,15.6240234375,24,0,14,38,0.1,0.5,0,0,0,0,4
312294202446732.75,0.0,22,0,16,38,0.1,0.5,0,0,0,0,3
313946552735915.75,0.0,21,0,18,39,0.1,0.5,0,0,0,0,4
315598903025223.7,0.0,19,0,20,39,0.1,0.5,0,0,0,0,3
317251253314656.6,0.0,15,0,23,38,0.1,0.5,0,0,0,0,3
318903603604198.9,0.0,10,0,28,38,0.1,0.5,0,0,0,0,3
320555953893866.1,0.0,9,0,27,36,0.1,0.5,0,0,0,0,2
322208304183642.7,0.0,1,0,31,32,0.1,0.5,0,0,0,0,1
323860654473528.6,0.0,0,0,31,31,0.1,0.5,0,0,0,0,2
325513004763523.94,15.623046875,-3,0,31,28,0.1,0.5,0,0,0,0,1
327165355053644.2,0.0,-3,0,31,28,0.1,0.5,0,0,0,0,2
328817705343873.8,0.0,-5,0,30,25,0.1,0.5,0,0,0,0,1
330470055634212.75,15.625244140625,-4,0,24,20,0.1,0.5,0,0,0,0,0
332122405924676.7,0.0,-3,0,19,16,0.1,0.5,0,0,0,0,0
333774756215281.2,0.0,-4,0,10,6,0.1,0.5,0,0,0,0,-4
335427106506010.7,0.0,-5,0,1,-4,0.1,0.5,0,0,0,0,-5
337079456796865.1,0.0,-5,0,-6,-11,0.1,0.5,0,0,0,0,-4
338731807087860.2,0.0,-9,0,-6,-15,0.1,0.5,0,0,0,0,-3
340384157378980.2,0.0,-9,0,-13,-22,0.1,0.5,0,0,0,0,-5
342036507670240.8,0.0,-15,0,-13,-28,0.1,0.5,0,0,0,0,-5
343688857961626.4,0.0,-16,0,-17,-33,0.1,0.5,0,0,0,0,-5
345341208253152.56,0.0,-20,0,-18,-38,0.1,0.5,0,0,0,0,-6
346993558544897.44,0.0,-25,0,-23,-48,0.1,0.5,0,0,0,0,-9
348645908836798.5,0.0,-28,0,-25,-53,0.1,0.5,0,0,0,0,-7
350298259128824.56,0.0,-29,0,-24,-53,0.1,0.5,0,0,0,0,-5
351950609420991.2,0.0,-29,0,-25,-54,0.1,0.5,0,0,0,0,-5
353602959713282.8,15.61669921875,-30,0,-25,-55,0.1,0.5,0,0,0,0,-6
355255310005699.44,0.0,-32,0,-24,-56,0.1,0.5,0,0,0,0,-6
356907660298225.4,0.0,-29,0,-22,-51,0.1,0.5,0,0,0,0,-2
358560010590892.0,15.620361328125,-29,0,-19,-48,0.1,0.5,0,0,0,0,-3
360212360883683.5,0.0,-28,0,-13,-41,0.1,0.5,0,0,0,0,0
361864711176584.4,0.0,-27,0,-7,-34,0.1,0.5,0,0,0,0,0
363517061469594.56,0.0,-28,0,-6,-34,0.1,0.5,0,0,0,0,-3
365169411762729.75,0.0,-26,0,-2,-28,0.1,0.5,0,0,0,0,0
366821762055974.25,0.0,-30,0,-1,-31,0.1,0.5,0,0,0,0,-4
368474112349343.75,15.6357421875,-31,0,-1,-32,0.1,0.5,0,0,0,0,-3
370126462642822.6,0.0,-40,0,-2,-42,0.1,0.5,0,0,0,0,-9
371778812936410.8,0.0,-46,0,-4,-50,0.1,0.5,0,0,0,0,-9
373431163230124.0,0.0,-52,0,-5,-57,0.1,0.5,0,-5,0,0,-9
375083513523946.56,0.0,-57,0,-7,-64,0.1,0.5,0,-5,0,0,-9
376735863817894.06,0.0,-62,0,-10,-72,0.1,0.5,0,-5,0,0,-11
378388214111950.9,0.0,-66,0,-13,-79,0.1,0.5,0,-5,0,0,-11
380040564406117.06,0.0,-66,0,-14,-80,0.1,0.5,0,-5,0,0,-8
381692914700408.25,0.0,-66,0,-19,-85,0.1,0.5,0,-5,0,0,-11
383345264994808.75,0.0,-65,0,-20,-85,0.1,0.5,0,-5,0,0,-8
384997615289334.25,0.0,-66,0,-22,-88,0.1,0.5,0,-5,0,0,-10
386649965583984.7,0.0,-62,0,-26,-88,0.1,0.5,0,-5,0,0,-8
388302315878744.5,0.0,-61,0,-26,-87,0.1,0.5,0,-5,0,0,-8
389954666173613.6,0.0,-59,0,-29,-88,0.1,0.5,0,-5,0,0,-9
391607016468607.75,0.0,-58,0,-28,-86,0.1,0.5,0,-5,0,0,-7
393259366763726.8,0.0,-55,0,-27,-82,0.1,0.5,0,-5,0,0,-6
394911717058955.25,0.0,-52,0,-28,-80,0.1,0.5,0,-5,0,0,-7
396564067354293.06,0.0,-43,0,-25,-68,0.1,0.5,0,0,0,0,0
398216417649755.8,15.620361328125,-34,0,-26,-60,0.1,0.5,0,0,0,0,-2
399868767945327.94,0.0,-24,0,-25,-49,0.1,0.5,0,0,0,0,0
401521118241009.4,0.0,-20,0,-25,-45,0.1,0.5,0,0,0,0,-2
403173468536847.06,0.0,-10,0,-25,-35,0.1,0.5,0,0,0,0,1
404825818832809.75,0.0,-5,0,-24,-29,0.1,0.5,0,0,0,0,0
406478169128881.75,0.0,0,0,-20,-20,0.1,0.5,0,0,0,0,2
408130519425078.7,0.0,-1,0,-19,-20,0.1,0.5,0,0,0,0,-2
409782869721385.0,0.0,4,0,-18,-14,0.1,0.5,0,0,0,0,1
411435220017800.6,0.0,5,0,-17,-12,0.1,0.5,0,0,0,0,0
413087570314325.6,0.0,5,0,-14,-9,0.1,0.5,0,0,0,0,0
414739920610975.6,0.0,6,0,-12,-6,0.1,0.5,0,0,0,0,0
416392270907750.56,15.618896484375,6,0,-2,4,0.1,0.5,0,0,0,0,5
418044621204634.9,0.0,8,0,5,13,0.1,0.5,0,0,0,0,5
419696971501628.5,0.0,9,0,10,19,0.1,0.5,0,0,0,0,4
421349321798747.1,0.0,8,0,17,25,0.1,0.5,0,0,0,0,5
423001672095975.06,15.62255859375,9,0,24,33,0.1,0.5,0,0,0,0,7
424654022393312.4,0.0,8,0,26,34,0.1,0.5,0,0,0,0,3
426306372690759.06,0.0,7,0,31,38,0.1,0.5,0,0,0,0,5
427958722988315.06,0.0,6,0,31,37,0.1,0.5,0,0,0,0,3
429611073285980.44,0.0,6,0,32,38,0.1,0.5,0,0,0,0,4
431263423583770.75,0.0,6,0,33,39,0.1,0.5,0,0,0,0,4
432915773881670.44,0.0,8,0,31,39,0.1,0.5,0,0,0,0,3
434568124179679.5,0.0,5,0,32,37,0.1,0.5,0,0,0,0,2
436220474477813.5,0.0,6,0,30,36,0.1,0.5,0,0,0,0,3
437872824776041.25,0.0,9,0,30,39,0.1,0.5,0,0,0,0,5
439525175074393.94,15.657470703125,8,0,31,39,0.1,0.5,0,0,0,0,3
441177525372856.0,15.619140625,8,0,31,39,0.1,0.5,0,0,0,0,3
442829875671427.4,0.0,7,0,31,38,0.1,0.5,0,0,0,0,3
444482225970108.1,0.0,9,0,35,44,0.1,0.5,0,0,0,0,7
446134576268945.06,0.0,8,0,37,45,0.1,0.5,0,0,0,0,5
447786926567907.0,0.0,9,0,38,47,0.1,0.5,0,0,0,0,5
449439276866978.3,0.0,7,0,36,43,0.1,0.5,0,0,0,0,2
451091627166174.56,0.0,7,0,35,42,0.1,0.5,0,0,0,0,3
452743977465480.2,0.0,5,0,26,31,0.1,0.5,0,0,0,0,-2
454396327764895.1,0.0,5,0,18,23,0.1,0.5,0,0,0,0,-1
456048678064419.44,0.0,5,0,15,20,0.1,0.5,0,0,0,0,0
457701028364053.06,0.0,4,0,6,10,0.1,0.5,0,0,0,0,-4
459353378663811.7,0.0,4,0,0,4,0.1,0.5,0,0,0,0,-2
461005728963679.7,0.0,3,0,-3,0,0.1,0.5,0,0,0,0,-2
462658079263657.0,0.0,4,0,-6,-2,0.1,0.5,0,0,0,0,-1
464310429563759.3,0.0,4,0,-6,-2,0.1,0.5,0,0,0,0,0
465962779863971.0,0.0,3,0,-2,1,0.1,0.5,0,0,0,0,1
467615130164292.0,0.0,3,0,0,3,0.1,0.5,0,0,0,0,1
469267480464722.3,0.0,2,0,2,4,0.1,0.5,0,0,0,0,0
470919830765277.6,0.0,4,0,5,9,0.1,0.5,0,0,0,0,3
472572181065942.3,0.0,5,0,8,13,0.1,0.5,0,0,0,0,3
474224531366716.3,0.0,8,0,12,20,0.1,0.5,0,0,0,0,5
475876881667646.56,0.0,6,0,16,22,0.1,0.5,0,0,0,0,3
477529231968701.75,0.0,7,0,17,24,0.1,0.5,0,0,0,0,3
479181582269866.3,0.0,9,0,25,34,0.1,0.5,0,0,0,0,8
480833932571140.2,0.0,9,0,30,39,0.1,0.5,0,0,0,0,6
482486282872539.06,0.0,10,0,32,42,0.1,0.5,0,0,0,0,5
484138633174047.25,0.0,10,0,37,47,0.1,0.5,0,0,0,0,7
485790983475664.8,0.0,10,0,41,51,0.1,0.5,0,0,0,0,7
487443333777407.4,15.634521484375,11,0,43,54,0.1,0.5,0,0,0,0,6
489095684079259.25,0.0,10,0,44,54,0.1,0.5,0,0,0,0,5
490748034381283.0,0.0,1,0,46,47,0.1,0.5,0,0,0,0,1
492400384683431.7,0.0,-8,0,47,39,0.1,0.5,0,0,0,0,0
494052734985689.75,0.0,-14,0,47,33,0.1,0.5,0,0,0,0,0
495705085288057.1,0.0,-21,0,45,24,0.1,0.5,0,0,0,0,-2
497357435590549.5,0.0,-29,0,43,14,0.1,0.5,0,0,0,0,-3
499009785893151.25,0.0,-36,0,39,3,0.1,0.5,0,0,0,0,-5
500662136195862.3,0.0,-40,0,36,-4,0.1,0.5,0,0,0,0,-3
502314486498698.3,0.0,-45,0,32,-13,0.1,0.5,0,0,0,0,-5
503966836801643.7,0.0,-51,0,28,-23,0.1,0.5,0,-5,0,0,-7
505619187104698.44,15.61865234375,-51,0,25,-26,0.1,0.5,0,-5,0,0,-4
507271537407862.5,0.0,-57,0,23,-34,0.1,0.5,0,-5,0,0,-7
508923887711135.94,0.0,-59,0,21,-38,0.1,0.5,0,-5,0,0,-5
510576238014518.7,0.0,-59,0,20,-39,0.1,0.5,0,-5,0,0,-4
512228588318026.44,0.0,-63,0,18,-45,0.1,0.5,0,-5,0,0,-7
513880938621643.56,0.0,-64,0,17,-47,0.1,0.5,0,-5,0,0,-5
515533288925370.0,0.0,-66,0,17,-49,0.1,0.5,0,-5,0,0,-5
517185639229205.8,0.0,-66,0,18,-48,0.1,0.5,0,-5,0,0,-4
518837989533150.94,0.0,-64,0,18,-46,0.1,0.5,0,-5,0,0,-3
520490339837205.44,0.0,-64,0,18,-46,0.1,0.5,0,-5,0,0,-4
522142690141384.9,0.0,-62,0,18,-44,0.1,0.5,0,-5,0,0,-3
523795040445673.7,15.606689453125,-61,0,18,-43,0.1,0.5,0,-5,0,0,-3
525447390750071.9,0.0,-60,0,18,-42,0.1,0.5,0,-5,0,0,-3
527099741054579.4,0.0,-58,0,17,-41,0.1,0.5,0,-5,0,0,-3
528752091359211.9,0.0,-58,0,18,-40,0.1,0.5,0,-5,0,0,-3
530404441663953.75,0.0,-57,0,17,-40,0.1,0.5,0,-5,0,0,-4
532056791968804.94,0.0,-58,0,18,-40,0.1,0.5,0,-5,0,0,-4
533709142273796.7,0.0,-53,0,18,-35,0.1,0.5,0,-5,0,0,-1
535361492578913.44,0.0,-52,0,19,-33,0.1,0.5,0,-5,0,0,-2
537013842884139.5,0.0,-52,0,20,-32,0.1,0.5,0,-5,0,0,-2
538666193189490.56,0.0,-50,0,19,-31,0.1,0.5,0,0,0,0,-2
540318543494951.0,0.0,-53,0,19,-34,0.1,0.5,0,-5,0,0,-4
541970893800520.75,0.0,-52,0,19,-33,0.1,0.5,0,-5,0,0,-2
543623244106199.9,0.0,-50,0,19,-31,0.1,0.5,0,0,0,0,-2
545275594411988.3,0.0,-49,0,21,-28,0.1,0.5,0,0,0,0,-1
546927944717886.1,0.0,-47,0,22,-25,0.1,0.5,0,0,0,0,-1
548580295023908.9,0.0,-50,0,23,-27,0.1,0.5,0,0,0,0,-3
550232645330072.25,0.0,-48,0,23,-25,0.1,0.5,0,0,0,0,-1
551884995636344.94,0.0,-48,0,23,-25,0.1,0.5,0,0,0,0,-2
553537345942727.0,15.619873046875,-48,0,24,-24,0.1,0.5,0,0,0,0,-1
555189696249218.44,0.0,-48,0,26,-22,0.1,0.5,0,0,0,0,-1
556842046555834.8,0.0,-50,0,25,-25,0.1,0.5,0,0,0,0,-4
558494396862560.56,0.0,-50,0,25,-25,0.1,0.5,0,0,0,0,-2
560146747169411.25,0.0,-53,0,24,-29,0.1,0.5,0,-5,0,0,-4
561799097476371.3,0.0,-54,0,22,-32,0.1,0.5,0,-5,0,0,-4
563451447783440.8,0.0,-58,0,19,-39,0.1,0.5,0,-5,0,0,-7
565103798090619.5,0.0,-59,0,19,-40,0.1,0.5,0,-5,0,0,-4
566756148397907.6,0.0,-59,0,17,-42,0.1,0.5,0,-5,0,0,-5
568408498705320.8,15.62109375,-59,0,15,-44,0.1,0.5,0,-5,0,0,-5
570060849012843.1,0.0,-61,0,14,-47,0.1,0.5,0,-5,0,0,-6
571713199320474.9,0.0,-62,0,14,-48,0.1,0.5,0,-5,0,0,-5
573365549628216.0,0.0,-64,0,10,-54,0.1,0.5,0,-5,0,0,-8
