826.18505859375,1590,358,22,19
128.028076171875,1590,358,22,19
117.0263671875,1590,358,22,19
121.026611328125,1590,358,22,19
118.026123046875,1590,358,22,19
118.0263671875,1590,358,22,19
117.026123046875,1590,358,22,19
118.0263671875,1590,358,22,19
123.027587890625,1590,358,22,19
126.028564453125,1590,358,22,19
127.028076171875,1590,358,22,19
120.026611328125,1590,358,22,19
118.02685546875,1590,358,22,19
118.02685546875,1590,358,22,19
118.02685546875,1590,358,22,19
123.028076171875,1590,358,22,19
125.027099609375,1590,358,22,19
118.025634765625,1590,358,22,19
117.026611328125,1590,358,22,19
118.026611328125,1590,358,22,19
120.027099609375,1590,358,22,19
118.02685546875,1590,358,22,19
121.02783203125,1590,358,22,19
127.02880859375,1590,358,22,19
128.0283203125,1590,358,22,19
121.02734375,1590,358,22,19
122.027099609375,1590,358,22,19
122.027099609375,1590,358,22,19
121.02587890625,1590,358,22,19
126.0283203125,1590,358,22,19
132.030517578125,1590,358,22,19
127.028076171875,1590,358,22,19
122.028076171875,1590,358,22,19
122.02783203125,1590,358,22,19
126.029052734375,1590,358,22,19
125.029052734375,1590,358,22,19
131.030029296875,1590,358,22,19
135.0302734375,1590,358,22,19
124.028564453125,1590,358,22,19
126.029052734375,1590,358,22,19
127.028564453125,1590,358,22,19
125.02783203125,1590,358,22,19
130.030029296875,1590,358,22,19
135.031005859375,1590,358,22,19
133.029541015625,1590,358,22,19
129.029541015625,1590,358,22,19
125.027587890625,1590,358,22,19
127.02783203125,1590,358,22,19
125.02880859375,1590,358,22,19
126.02783203125,1590,358,22,19
132.030029296875,1590,358,22,19
131.029541015625,1590,358,22,19
124.027587890625,1590,358,22,19
125.02734375,1590,358,22,19
126.028564453125,1590,358,22,19
125.0283203125,1590,358,22,19
128.02880859375,1590,358,22,19
132.02978515625,1590,358,22,19
132.02978515625,1590,358,22,19
124.027587890625,1590,358,22,19
125.027587890625,1590,358,22,19
125.027587890625,1590,358,22,19
126.0283203125,1590,358,22,19
128.029541015625,1590,358,22,19
132.029296875,1590,358,22,19
130.029541015625,1590,358,22,19
126.028076171875,1590,358,22,19
127.028076171875,1590,358,22,19
132.03076171875,1590,358,22,19
127.027587890625,1590,358,22,19
134.03125,1590,358,22,19
136.030029296875,1590,358,22,19
130.029296875,1590,358,22,19
131.029296875,1590,358,22,19
127.029296875,1590,358,22,19
128.029296875,1590,358,22,19
127.0283203125,1590,358,22,19
134.030029296875,1590,358,22,19
133.030029296875,1590,358,22,19
127.029296875,1590,358,22,19
127.028564453125,1590,358,22,19
126.028076171875,1590,358,22,19
126.02783203125,1590,358,22,19
132.0302734375,1590,358,22,19
132.029296875,1590,358,22,19
131.02880859375,1590,358,22,19
125.212890625,1590,358,22,19
125.02783203125,1590,358,22,19
128.0283203125,1590,358,22,19
124.028076171875,1590,358,22,19
126.0283203125,1590,358,22,19
130.02880859375,1590,358,22,19
128.0283203125,1590,358,22,19
121.02734375,1590,358,22,19
123.02880859375,1590,358,22,19
123.027587890625,1590,358,22,19
125.0283203125,1590,358,22,19
125.0283203125,1590,358,22,19
127.028076171875,1590,358,22,19
126.02783203125,1590,358,22,19
123.0283203125,1590,358,22,19
124.028564453125,1590,358,22,19
124.216796875,1590,358,22,19
124.0283203125,1590,358,22,19
126.029052734375,1590,358,22,19
